lat,lon
48.8863371024,2.40733891726
48.8940187474,2.33198728412
48.8649209825,2.30254918239
48.8957969798,2.34558558413
48.818144834,2.27118462324
48.8712446104,2.40390568972
48.8927825,2.3635598
48.8379636615,2.28773921728
48.8376682728,2.34481383466
48.8499303551,2.29461204261
48.8376953192,2.27537423372
48.8426437527,2.34459467232
48.8417514,2.3413893
48.8252186836,2.31071166694
48.8846721421,2.3919698596
48.8879401639,2.32612442031
48.8296549755,2.26386755705
48.8152700999,2.298078277
48.7709358667,2.40340143442
48.907134415,2.39600572805
48.8717468493,2.37225283288
48.8670374019,2.33671601862
48.8528281534,2.29787763208
48.8210923743,2.33372569084
48.8141144236,2.39090770483
48.8415473059,2.23316162825
48.8482255727,2.35028732568
48.8724200631,2.34839523628
48.8316325183,2.32931211591
48.8593585236,2.38961313668
48.876111,2.4677312
48.8574217081,2.43757814169
48.7813838251,2.37235084176
48.8444246279,2.29405917227
48.8761403983,2.30130313831
48.7959293943,2.42618411779
48.8267017585,2.33849834651
48.9103881805,2.31177717447
48.8424076513,2.28103771806
48.8654533,2.3760261
48.8111158139,2.31457386244
48.7919228199,2.39505775273
48.82941,2.375934
48.8745153896,2.41528362036
48.8349588517,2.24168032408
48.8856174163,2.29078141128
48.891102392,2.40284353495
48.8835462,2.4137883
48.8361917281,2.28112671601
48.892663,2.172411
48.890451121,2.34905739297
48.8214755947,2.30265766382
48.8365914815,2.29305569082
48.8380201544,2.24608451128
48.8275396246,2.24160522223
48.7845279373,2.36466679795
48.790114,2.4025777
48.8812873751,2.42011964321
48.7875536547,2.30623573065
48.8451277283,2.34545681704
48.8436279,2.4630465
48.8644954,2.3750124
48.8094458,2.3903009
48.8886366935,2.31117065996
48.86431136,2.41052102298
48.8475630151,2.43338316679
48.8548980958,2.41866856813
48.8726877314,2.37646132708
48.875065791,2.33167380095
48.8812549638,2.37346328795
48.8613266591,2.34941963106
48.8737224129,2.31584809721
48.8658042767,2.36933707497
48.8105712097,2.38428264856
48.8853251694,2.31642376631
48.8322782927,2.30225700885
48.8481913486,2.34183165485
48.7672039733,2.41449773312
48.8674118657,2.29078138011
48.8430948665,2.25977708007
48.8611246141,2.38129902631
48.8888,2.296319
48.8283748281,2.38427374581
48.7938726966,2.32114881277
48.877951,2.381464
48.8867857415,2.37461932003
48.8752545491,2.3408536613
48.9094230101,2.35844358802
48.8767198951,2.34439302185
48.8846736854,2.38003905863
48.8448354712,2.29750849307
48.8579925915,2.34691679478
48.883498,2.282015
48.8521919097,2.37409327179
48.8674619541,2.40597099066
48.8142804504,2.34103471041
48.843372571,2.27513283491
48.8688951627,2.39198241456
48.8169399113,2.28098948048
48.8184945213,2.37441748381
48.886114668,2.35685562753
48.8344647268,2.32933860272
48.8865910745,2.26139456034
48.89465,2.381868
48.8452088018,2.2656840831
48.8047600794,2.41803739303
48.839109,2.4175664
48.8461714612,2.37930681556
48.8276738232,2.3209181428
48.868397,2.3678933
48.863875,2.28189
48.8887321493,2.28815764189
48.8503482132,2.27302998304
48.8533754843,2.38286208361
48.8748364578,2.29713231325
48.8766016346,2.31297712773
48.858925,2.3789759
48.8426477787,2.38616492781
48.8979097249,2.23837230436
48.8552801753,2.3375743255
48.8584628817,2.41479545832
48.8713798743,2.36989638367
48.8799192486,2.27637704462
48.8630969001,2.31698962102
48.8257702893,2.32104152441
48.859403,2.276522
48.8771412084,2.44615651667
48.8572026618,2.31527712196
48.871624307,2.36392650827
48.844291,2.3896481
48.8729888407,2.32949842123
48.8866748497,2.36136116087
48.850571,2.3471015
48.846454,2.415514
48.8348605478,2.34457705243
48.8457279738,2.42360115051
48.8692127384,2.37168882124
48.8202823,2.473775
48.8829765769,2.26012576725
48.8818044091,2.29210887104
48.8192115492,2.25400775671
48.8787722425,2.27077223361
48.9053038586,2.31055945158
48.8340019355,2.37038880587
48.8646606279,2.36922655318
48.8089319911,2.33494609594
48.9037982077,2.31874018908
48.8528886704,2.38914764081
48.8863936794,2.38654145444
48.8752598413,2.24941581488
48.8826334843,2.34488440621
48.8516026652,2.39840304704
48.8577967,2.3192664
48.9183562941,2.35234256834
48.843513788,2.30655223131
48.832308,2.38637
48.799824,2.328171
48.877775,2.284444
48.867362,2.396222
48.9025190741,2.37408958375
48.9300936321,2.35640376806
48.8124046687,2.36170917749
48.8306173775,2.29206342083
48.8250308529,2.3264128694
48.877786396,2.33742982149
48.8388110488,2.38965779543
48.8567016974,2.44507223368
48.8397667698,2.34751090407
48.8465255,2.343099
48.8701796,2.3967273
48.8694956612,2.3066138139
48.8865068753,2.39381554013
48.8923718983,2.20554895699
48.813835356,2.27227896452
48.8457167211,2.42724627256
48.8366757964,2.39179585556
48.8556287211,2.32566028833
48.8706826338,2.39895960233
48.8885370489,2.35616102815
48.845665,2.355653
48.88879,2.3785
48.892061744,2.40917354822
48.8949022175,2.36484903842
48.8644591347,2.41617780179
48.8521870562,2.38903015852
48.8630082862,2.24082814273
48.8309174337,2.27907065302
48.9265048813,2.23906967849
48.8878085705,2.30009529818
48.8126574706,2.19217512757
48.8943203455,2.43255227442
48.8707973756,2.22770031542
48.8025720048,2.37866912037
48.8308975701,2.2853584215
48.8239337873,2.26069182158
48.841160929,2.32459545135
48.8689766388,2.3623438552
48.8559393219,2.44153171778
48.8786679479,2.24203437567
48.824407,2.418455
48.9071737381,2.26954009384
48.8146125024,2.40292936563
48.9111391495,2.37927228212
48.8719562664,2.38498139028
48.8880132814,2.37375959552
48.841486,2.430793
48.8242469,2.3186306
48.8503104329,2.3450158353
48.8505005649,2.38908562879
48.8841467598,2.34184540808
48.8514791041,2.29670953006
48.8397945739,2.38260660321
48.8784386312,2.29772776365
48.8834745358,2.32649311423
48.894847993,2.41883385926
48.8910412326,2.34001458544
48.8792834,2.4160182
48.8703320531,2.3887776956
48.8941556334,2.31438931078
48.8513154067,2.29195028543
48.8993867,2.2506506
48.901365,2.212693
48.8392038433,2.32088394463
48.8258020743,2.2487989068
48.8851199231,2.34719488842
48.9078284548,2.3078879714
48.8934795762,2.27752536535
48.8332180275,2.26775676012
48.8833973385,2.37107452298
48.8958778077,2.32267767191
48.8439572949,2.37908821553
48.8534585561,2.37724635819
48.9039075188,2.38300591707
48.8131995,2.33214586973
48.9081211023,2.37862318754
48.8448673196,2.38257893505
48.84718551,2.35348585993
48.8984179,2.2791311
48.868807,2.185428
48.8305956423,2.31191832572
48.9066382347,2.24679596722
48.8374881032,2.36521381885
48.8278172916,2.37054906785
48.8524220085,2.38063249737
48.8983519655,2.38615013659
48.8289045482,2.31648076326
48.8361728601,2.31939214392
48.8871390148,2.31449414399
48.8643275,2.2724174
48.8515448477,2.31461495161
48.8475665453,2.30256915092
48.8348458588,2.24794596434
48.8614110147,2.32012141852
48.8427415028,2.3350211978
48.8448789384,2.29057565331
48.8309484485,2.37965351593
48.835523812,2.30259865522
48.8502345932,2.33038198203
48.872933,2.309796
48.839594428,2.30106577277
48.8479394142,2.26083967835
48.8862524447,2.36892968416
48.852566752,2.40392806871
48.8987083664,2.32953608036
48.8266390725,2.40592807531
48.876327,2.3585464
48.842524,2.364044
48.946504,2.2496396
48.8889120377,2.19563215971
48.842881839,2.22224503756
48.8781999289,2.29928601887
48.8513557796,2.36922003329
48.9032814011,2.36807238311
48.8563358,2.3829901
48.9051698681,2.3023840785
48.8818233706,2.32025898993
48.8730875373,2.41333801299
48.832294,2.3674523
48.8621807093,2.26178716868
48.8474984177,2.26848387135
48.8949922,2.4253764
48.8904040286,2.27010637522
48.8332988023,2.31733839959
48.8837697333,2.29858466343
48.8441825773,2.36403666437
48.8862074,2.3206239
48.8493068708,2.41794973612
48.8718157374,2.33720154785
48.8810779141,2.30954926461
48.9063645922,2.28350669146
48.8227639,2.3249313
48.8487659,2.3940436
48.8362997394,2.31044646353
48.8522973626,2.34141323715
48.8507852617,2.28715851903
48.864465972,2.36605972052
48.8707140149,2.4240970239
48.8524917218,2.46203452349
48.8436903086,2.36571639776
48.87070784,2.27486561984
48.8739721724,2.3483887575
48.8775320841,2.29451253605
48.8867667,2.326228
48.8938390978,2.32595399022
48.8390619522,2.34997820109
48.8896002813,2.36285347492
48.8735299003,2.30344489217
48.8583666,2.2744515
48.8866616221,2.28432744741
48.8482741114,2.32924137264
48.8589429862,2.33141820471
48.8424345713,2.29218196124
48.8703459,2.3842214
48.852988,2.42467
48.8831039046,2.32383474909
48.8985966194,2.36897226423
48.86926,2.289918
48.8753268767,2.4241617322
48.9024547198,2.31289297342
48.9027156626,2.39332705736
48.8761560543,2.36091490832
48.8314488926,2.2412404418
48.823316,2.354336
48.8932644351,2.4126765132
48.8367178347,2.28366408565
48.8321538173,2.2871491313
48.8743303776,2.36212290823
48.860934,2.375841
48.8525288,2.4877332
48.8681445105,2.29614960099
48.8354337,2.4077132
48.8385074033,2.27828711271
48.837809409,2.22815193236
48.835867721,2.33798034198
48.8766039189,2.40476969113
48.8089637868,2.43452042341
48.8694370761,2.40539657538
48.8793982645,2.33370917334
48.897488,2.343996
48.8482804036,2.23734201209
48.8501882627,2.32759617269
48.8626542156,2.36703250628
48.8844322704,2.26080447435
48.8799607008,2.32135869563
48.8549369216,2.43604928255
48.8578029171,2.27750054694
48.9254069584,2.36444268376
48.8709482186,2.3612049222
48.7949023812,2.37341836095
48.8600898926,2.34405755997
48.885263,2.298286
48.8597261579,2.32586044818
48.8622391601,2.44358628988
48.8836010883,2.33322378248
48.8265029331,2.30927479983
48.8513288643,2.27778553963
48.8222334179,2.42153283209
48.8804235084,2.35276367515
48.878249,2.341181
48.8810924662,2.34082248062
48.876356,2.264205
48.8809557416,2.35243051484
48.8797988605,2.37483926117
48.8667692,2.3157655
48.8875364038,2.3343077302
48.8569864146,2.28217321814
48.8457626145,2.23696500063
48.8256423,2.3750226
48.8929392969,2.34455108643
48.8561915,2.2152966
48.8691543609,2.40932246879
48.834254628,2.31760933939
48.8625439851,2.40329045802
48.8870706076,2.30411112453
48.8386890171,2.2818081826
48.8566915501,2.30664677918
48.844974,2.287283
48.8495422779,2.3379394412
48.8756045,2.3995549
48.8747949948,2.36666943698
48.8965957118,2.38459914923
48.8281562516,2.3585135329
48.9362689106,2.35886668202
48.8838860639,2.36719880331
48.8099849921,2.45808530599
48.8741908,2.3860039
48.877018388,2.35131796449
48.8733049705,2.40141458809
48.8755044846,2.38903273255
48.8334685174,2.28587206453
48.8943782,2.3415122
48.8322649,2.2380413
48.8208645598,2.29111343622
48.8764996541,2.3794073626
48.8232579,2.2965213
48.8274725252,2.278431952
48.8555864285,2.40876290776
48.8538334639,2.36857026815
48.8742844754,2.33297651156
48.875448034,2.31550801901
48.8564337069,2.37902058776
48.8987480398,2.3645754531
48.8650008185,2.40398083638
48.8825558076,2.34974820167
48.8912138908,2.35128866622
48.8474606411,2.31261402369
48.9016507255,2.40175455809
48.8707909802,2.34310101718
48.8782553976,2.34526421875
48.875352456,2.29644164443
48.8482070398,2.28986587375
48.8925112135,2.35222287476
48.8148885982,2.42243621578
48.8332063305,2.33691081405
48.8908830523,2.36885793507
48.8202152297,2.32341442344
48.8476486208,2.39025827497
48.8871450908,2.33258809894
48.8798926,2.2587671
48.9326149933,2.35595449805
48.8866739679,2.35320556909
48.8918372148,2.33542610317
48.8966923878,2.33802345039
48.8431561111,2.28310905397
48.8492592621,2.39175461419
48.8555508,2.3752778
48.8528612487,2.26848357065
48.8678767055,2.37270597867
48.8538689677,2.40242616224
48.8568363,2.4780236
48.8430853175,2.32026394678
48.8347683793,2.28414229739
48.8268858431,2.27234132588
48.89314452,2.28888183832
48.8903405405,2.29206830263
48.8664835145,2.33443342122
48.857140014,2.40435093641
48.8601161096,2.28084048191
48.9355432425,2.34714880586
48.862408336,2.3113624379
48.8519048914,2.34784215689
48.9036536347,2.30593532324
48.8592797025,2.34662175179
48.8527379238,2.42996603251
48.9151672622,2.35763322562
48.8682664982,2.33048390597
48.889677905,2.33817871443
48.875022,2.370478
48.9064427635,2.35849052668
48.8363785232,2.3723404482
48.8582970012,2.32379347086
48.87034,2.30082
48.8095643684,2.36269086599
48.8496865662,2.34349966049
48.8563187463,2.41039697081
48.8513583298,2.3838231348
48.8507358241,2.37587011171
48.8680343904,2.41103061245
48.8632872915,2.3869940266
48.869113,2.332515
48.8418071799,2.3195100269
48.8678724847,2.36489821581
48.8535535144,2.36391227692
48.7769529826,2.29572147131
48.8525751129,2.33155276626
48.850533,2.383756
48.8988007172,2.35240224749
48.8661739508,2.34497755766
48.8402167092,2.27160606533
48.8407023921,2.40966774523
48.9039061965,2.2946908325
48.879305,2.362424
48.8472084561,2.38612733781
48.8653462694,2.31019378796
48.8377016,2.3604946
48.8837796723,2.37647742033
48.8316825207,2.3149869226
48.8471756149,2.3070521476
48.881049251,2.42499321699
48.8400962256,2.2398725152
48.86688765,2.30667557572
48.8885593147,2.26420015097
48.8652423332,2.35166698694
48.8633872069,2.409725748
48.8714463539,2.33829010585
48.856399484,2.27524045855
48.8406399443,2.27806180716
48.8410717816,2.35547538847
48.8338064,2.4132221
48.8714785912,2.31397792697
48.8612730163,2.30945355091
48.8223308897,2.29857180341
48.8738026814,2.42782026529
48.8337235434,2.38660190327
48.8138106284,2.50967592001
48.8848454311,2.35893040895
48.8217687476,2.36887067556
48.8990510995,2.3365534097
48.8582564134,2.35821794719
48.8633762,2.3711327
48.881154,2.358411
48.8967982748,2.29846805334
48.8649278202,2.4429583177
48.8374688,2.401765
48.8827555,2.3361566
48.8726665612,2.40791290998
48.8773215795,2.40837827325
48.7869528095,2.35185943544
48.8522331643,2.32665807009
48.8378083056,2.24083811045
48.8627885937,2.30645935982
48.855580507,2.36843336734
48.8918344482,2.30014465995
48.7874016769,2.2278830409
48.8538996455,2.35694725066
48.885261234,2.33455985785
48.839966915,2.3788625747
48.8179685,2.4199531
48.8585352336,2.42735087872
48.8217722795,2.31315582991
48.8881869858,2.31686114315
48.8204824384,2.36683219671
48.8496964943,2.35296852887
48.8950295,2.1957932
48.8552968986,2.33994730757
48.8573158248,2.22109168768
48.8716115694,2.34587308019
48.880922251,2.27158159018
48.867925154,2.40097662355
48.8345341388,2.31315454743
48.8417762,2.2986539
48.8259115559,2.36023932695
48.8740144756,2.29991625787
48.8780344615,2.32648354097
48.8831217744,2.38636706024
48.84723803,2.41070423362
48.8246374934,2.36780148
48.876289839,2.50069420785
48.856961776,2.40869477391
48.8762638192,2.4562818557
48.855603162,2.39054639062
48.8581028851,2.30040729046
48.8734507339,2.32040449977
48.892777719,2.32703357935
48.8236554366,2.36157238483
48.8778514435,2.33967013657
48.8612117406,2.32424609363
48.8744056662,2.373807238
48.8043072,2.4437362
48.8389464174,2.3704235664
48.9066155363,2.38943248987
48.8905639474,2.40648318438
48.868997,2.346925
48.880052222,2.40086503463
48.8686017211,2.3557010293
48.8350765756,2.3415737262
48.8757890656,2.34728962183
48.9140532343,2.41263695061
48.8402193381,2.26383419115
48.8781137879,2.32956021946
48.8497039955,2.36446078867
48.8438397856,2.37044502404
48.8509081464,2.34213072807
48.8793307553,2.36844856292
48.8181645,2.2458109
48.84044,2.294867
48.8668309689,2.36548103392
48.8812695158,2.36818604171
48.8313878,2.3408563
48.8314818745,2.35675502923
48.8695179793,2.30242621884
48.8468241086,2.36693646759
48.8766139829,2.33976569027
48.8756744009,2.32655983418
48.8825626425,2.38126248121
48.879089,2.354235
48.8428855901,2.32442814857
48.8633541224,2.28642091155
48.8816985774,2.28365756571
48.831151603,2.34382219613
48.8928094615,2.41243511438
48.8162186403,2.34422687441
48.8505070118,2.39307555827
48.8263119562,2.34458595514
48.8275877419,2.34921511263
48.8813072,2.294846
48.8592469592,2.38655362358
48.870893,2.353521
48.8341312615,2.45475165546
48.8795969869,2.38879133375
48.8321202707,2.38861810416
48.8121079284,2.32583731413
48.8903299891,2.31973055993
48.8176997739,2.26093120873
48.824791345,2.33612492681
48.8414878511,2.32332322828
48.8277455574,2.41836547852
48.8968718938,2.30392232537
48.882604313,2.27736342698
48.8271405584,2.23423451185
48.8883242185,2.35357337264
48.8795957876,2.35447257757
48.8332886503,2.24417477846
48.8492691438,2.28186316788
48.8209294605,2.35631793737
48.8541851082,2.33030587435
48.8225563667,2.39203959703
48.7859965231,2.3299555108
48.8307758,2.3361804
48.8558764518,2.35089216381
48.8732671376,2.34075344805
48.8376768223,2.29558692602
48.8622179855,2.45533436537
48.8010815907,2.40209721029
48.822632,2.377738
48.822698843,2.2686498275
48.8905662755,2.29507774115
48.8249456376,2.38856613636
48.8470405526,2.41604536772
48.8731167,2.3593052
48.837442,2.440452
48.8529360317,2.28044964373
48.8387512467,2.46054891497
48.8290022279,2.30143103816
48.877870627,2.39590734243
48.830764,2.252024
48.8973073104,2.40079153681
48.815007,2.328318
48.8836562069,2.40335315466
48.8767334966,2.28345774114
48.8816213111,2.27128300904
48.867937,2.377885
48.8807881951,2.32481505722
48.841795009,2.37678501848
48.8260351661,2.342176808
48.8754438707,2.2938242935
48.8646605,2.373162
48.8147785275,2.39807456732
48.881790642,2.40305993776
48.851617205,2.40151359731
48.906807137,2.36454121499
48.8171875967,2.32384175062
48.8401491855,2.30443328619
48.835405,2.358218
48.8443415,2.2773844
48.8415885693,2.34848957509
48.8649172334,2.29267481714
48.8373078797,2.37408612606
48.8736824,2.3960278
48.87046,2.30104
48.8401452135,2.33735740185
48.8071937957,2.35398441553
48.8332506905,2.27654032409
48.8605316115,2.40915928126
48.823283932,2.36590951681
48.8573410955,2.26441655388
48.8989653613,2.29627937078
48.829566,2.365053
48.8600265,2.3710541
48.8821640147,2.31985297054
48.874575,2.356796
48.8429,2.38474
48.8768345,2.3329067
48.893400393,2.33626652391
48.8406589214,2.35375240445
48.9057683093,2.23539210223
48.8849472877,2.26770311594
48.8584450543,2.39039812239
48.8753156307,2.32290197164
48.7874827465,2.39767257124
48.8664231202,2.28586349719
48.8276491024,2.32619673014
48.825376118,2.28723501806
48.8463027415,2.42075532675
48.8520602036,2.30179935694
48.796261,2.317289
48.8688310829,2.38098621368
48.8298998417,2.35433567667
48.8494974911,2.47501641512
48.8958094858,2.32789740916
48.8663272337,2.37111635506
48.8171088974,2.3193106435
48.8642734237,2.43578441441
48.8479124971,2.28430598974
48.8525867081,2.26292524562
48.8679522247,2.28146318346
48.8479766037,2.29662451966
48.8420550417,2.28599108756
48.84245,2.23989
48.8151600301,2.45928794146
48.8904108624,2.39819392562
48.8574287669,2.43230491877
48.8756016327,2.34357040375
48.8199091405,2.3592948541
48.8781552979,2.28851804786
48.8065189922,2.33688801527
48.8504580092,2.35245427549
48.8795079,2.3145456
48.7908446035,2.28714559303
48.9315943056,2.28897839785
48.8539844813,2.41208288897
48.8966431015,2.25257009268
48.8190021638,2.2921500051
48.8497269404,2.45201379061
48.786404,2.338848
48.840408688,2.3154367134
48.8778983,2.2789591
48.8752108878,2.28427816182
48.824352083,2.24179130048
48.8919993603,2.28426273912
48.885109,2.435679
48.8369560463,2.27410722524
48.8753405484,2.35588476062
48.854176,2.396093
48.8476230274,2.27356642485
48.8951266093,2.35997110605
48.8831517592,2.26488143206
48.829575,2.369126
48.8695026216,2.4502260983
48.8822910115,2.33324121684
48.9191419536,2.36206557602
48.85385,2.470307
48.8171619877,2.36023630947
48.8601348905,2.3500636965
48.8614510619,2.40568600595
48.8470511431,2.29534059763
48.8657093438,2.36527372507
48.8733298892,2.33526259661
48.8529159562,2.35219571739
48.9184402364,2.39356309175
48.8485832134,2.2993478179
48.8962128456,2.40945786238
48.8835468515,2.31319338083
48.8604489926,2.3460162431
48.8538835413,2.3493797332
48.8453579,2.3965022
48.898268871,2.28493362665
48.7785033249,2.400678657
48.8562118,2.3532536
48.7903795187,2.38952267915
48.822032,2.329095
48.8572316,2.3094136
48.8903581761,2.30362862349
48.8786185567,2.41203278303
48.8963765,2.3743692
48.8512015683,2.28465367109
48.8252985884,2.39456791431
48.8796127655,2.35684029758
48.8437344688,2.33342838188
48.8766938058,2.33053620905
48.81031545,2.34395871
48.8270902335,2.2606857866
48.9104234375,2.39957660437
48.8300989,2.3502726
48.822203,2.350422
48.8841183189,2.32872873545
48.8552581154,2.34737545252
48.8821516677,2.34632536769
48.8153882204,2.32088679076
48.8399887889,2.40052566855
48.8939204362,2.41798192263
48.825147,2.25936
48.8462764855,2.27863680571
48.8937445335,2.3476678133
48.8808834454,2.34993427992
48.8295229894,2.34357040375
48.8456661942,2.37414523959
48.8427618031,2.35240794718
48.886522511,2.1739609167
48.8241428252,2.31587894261
48.8700471237,2.35112484545
48.8378782599,2.40440525115
48.8025335801,2.42750376463
48.8713475974,2.34145883471
48.909752,2.239145
48.8737819406,2.34451387634
48.8799933,2.2072437
48.8773560577,2.35451144564
48.8981970226,2.29384801797
48.8419236633,2.38972897947
48.8859279224,2.29334503412
48.869789,2.326347
48.8851243236,2.34969623387
48.8346046447,2.3970650509
48.8906231,2.3833701
48.8590593408,2.34769430012
48.8192669595,2.30119988322
48.8426684661,2.36185871065
48.8846873545,2.34413869679
48.8462989907,2.47242037207
48.8461288777,2.32426721603
48.7826687073,2.38131780177
48.800612,2.262151
48.824851826,2.29259334505
48.8427264983,2.31256574392
48.8588354489,2.35182791948
48.8829434084,2.34648462385
48.8718118078,2.30023898184
48.8961176245,2.31790903956
48.8460434901,2.31324501336
48.8712148,2.2937349
48.9470224368,2.2568981722
48.8343883676,2.26568207145
48.877932,2.318264
48.8458475614,2.30175744742
48.8570864103,2.39841252565
48.8940361613,2.26663392037
48.8193058129,2.27893419564
48.8900971689,2.3173776269
48.8682889935,2.33808930963
48.8849018711,2.31093931943
48.8516562586,2.33550030738
48.8821937796,2.34054956585
48.84817513,2.37635844943
48.94342014,2.24874760956
48.7831947131,2.24291279912
48.861419,2.352581
48.8639333195,2.3524062708
48.8547194,2.2952168
48.8798515579,2.34523236752
48.9150238237,2.4035281688
48.9184499305,2.37270858139
48.8533052776,2.33446546188
48.8538327,2.3697222
48.8504400134,2.37890136621
48.846401,2.28502
48.9312676,2.2603778
48.8523072901,2.41560548544
48.8921208212,2.30923410505
48.8554513601,2.33347222209
48.837853,2.382064
48.9150965345,2.37595137209
48.8674150923,2.22589466796
48.8348484529,2.36682649963
48.8978743182,2.21828207374
48.8499740384,2.45557576418
48.8943023236,2.31256279563
48.8569316783,2.37067494621
48.8562322731,2.42643624544
48.8923961462,2.31714259833
48.8224559476,2.34738272948
48.8447677,2.3110086
48.8359692787,2.30206403951
48.8647071391,2.40834463735
48.8550222,2.3612322
48.848904448,2.34734863043
48.8537544869,2.30442423373
48.8300575531,2.32323020697
48.8446106331,2.3179140687
48.8452476351,2.25690152496
48.802936,2.42531
48.8954329973,2.35301781446
48.8233939841,2.24970731949
48.840302745,2.39463039872
48.8812525385,2.31653843075
48.8417391612,2.33155221674
48.8288762966,2.37443827093
48.8601346,2.3611206
48.8616427388,2.3727491498
48.8542843799,2.38476745784
48.8430515216,2.29520045221
48.7890981473,2.36838787794
48.8325457812,2.32549231499
48.8200290104,2.48467605561
48.8368260918,2.30717010956
48.8692280526,2.32442110777
48.884330536,2.40829024552
48.774703,2.373685
48.8150717195,2.41216689348
48.8451820815,2.26211277357
48.8869703,2.3668488
48.8099329805,2.4432884565
48.8337,2.3215
48.8685423957,2.38977212459
48.85291968,2.41052290978
48.8542210666,2.31961492449
48.8630231784,2.26871881702
48.8621619807,2.41112578186
48.8749999547,2.35227574019
48.8532468982,2.40587104453
48.8243635613,2.21310473979
48.8963283485,2.33339042383
48.8274804,2.3319217
48.8434237622,2.33766451478
48.8703061244,2.28507454142
48.899641124,2.34432142228
